ep_idx,data_cond_log_likelihood,data_mi_learned_marginal,data_mi_mc_marginal,data_mi_infonce,model_neg_cond_entropy,model_mi_reference_prior,model_mi_mc_marginal,model_mi_infonce,neg_h_data_cond,neg_h_model_cond,mi_data_direct,mi_data_mc_marginal,mi_model_direct,mi_model_mc_marginal
137,31.885076003074644,33.557395992279055,938.6548367071151,6.190899291401563,35.48549835205078,37.18420642375946,994.5151559007168,6.224069898382238,31.885076003074644,35.48549835205078,33.557395992279055,938.6548367071151,37.18420642375946,994.5151559007168
138,30.181982289539295,32.45695201734478,968.858320830913,6.233281742265933,35.26132460390584,37.57713001765562,1020.5551030167034,6.230216343240196,30.181982289539295,35.26132460390584,32.45695201734478,968.858320830913,37.57713001765562,1020.5551030167034
139,30.648605654148458,32.249771628874896,704.5648069225374,6.232198424073443,35.2473080171262,36.891881859367665,754.4130828159103,6.232642913504163,30.648605654148458,35.2473080171262,32.249771628874896,704.5648069225374,36.891881859367665,754.4130828159103
140,32.5658166046542,34.88890756237569,873.5879395420014,6.220511998345841,35.386166397813724,37.738503311317004,895.62620330481,6.207339802182048,32.5658166046542,35.386166397813724,34.88890756237569,873.5879395420014,37.738503311317004,895.62620330481
141,29.49521118534936,30.195568664868674,675.568556160397,6.221686076702518,35.43812615076701,36.143323845333526,700.6686880906423,6.225187230442153,29.49521118534936,35.43812615076701,30.195568664868674,675.568556160397,36.143323845333526,700.6686880906423
142,31.349151934607555,32.231672152287544,548.1968921079474,6.2191171136961465,35.39818702309819,36.29977226796123,568.6993710428982,6.21463398038512,31.349151934607555,35.39818702309819,32.231672152287544,548.1968921079474,36.29977226796123,568.6993710428982
143,32.679735373922334,33.61189299607211,1574.4765943067555,6.238324625039509,35.43795451959414,36.377664851349806,1590.5021094958868,6.238324625039509,32.679735373922334,35.43795451959414,33.61189299607211,1574.4765943067555,36.377664851349806,1590.5021094958868
144,32.044872250764264,33.4684375182442,1212.0296203613282,6.224194228685598,35.4889202836631,36.93929107223732,1255.5678030249,6.228033147727721,32.044872250764264,35.4889202836631,33.4684375182442,1212.0296203613282,36.93929107223732,1255.5678030249
145,31.89391900223571,32.39188012333659,1218.2974540660907,6.236503152222839,35.33144199817212,35.850640869140626,1245.488453466242,6.235931128614548,31.89391900223571,35.33144199817212,32.39188012333659,1218.2974540660907,35.850640869140626,1245.488453466242
146,26.215481707669685,26.73827649268551,670.0070991129115,6.213120788158174,35.468799928305806,36.01789137245952,679.4409980276356,6.2209624046761824,26.215481707669685,35.468799928305806,26.73827649268551,670.0070991129115,36.01789137245952,679.4409980276356
147,31.463020252894207,33.19035575619663,986.953297097999,6.238324625039509,35.236968678164196,36.98048348024667,989.5970229183334,6.238324625039509,31.463020252894207,35.236968678164196,33.19035575619663,986.953297097999,36.98048348024667,989.5970229183334
148,27.336481939191405,27.438656319742616,1081.0257662534714,6.229322751798671,35.45473117413728,35.552306424016535,1072.3420917210371,6.22845492603264,27.336481939191405,35.45473117413728,27.438656319742616,1081.0257662534714,35.552306424016535,1072.3420917210371
149,29.124371742054016,29.53259899460898,696.413340376727,6.210864428335912,35.42946114148364,35.84152189260164,712.7646212010478,6.2140876188411776,29.124371742054016,35.42946114148364,29.53259899460898,696.413340376727,35.84152189260164,712.7646212010478
150,32.69812389530548,33.7096124727432,1770.5745230269758,6.224180048941511,35.26299377336894,36.285225991027,1765.973624825151,6.228244657148901,32.69812389530548,35.26299377336894,33.7096124727432,1770.5745230269758,36.285225991027,1765.973624825151
151,29.411995056818224,30.364476409184157,1274.7469047851112,6.2019124731568125,35.180843832930165,36.14186932490422,1244.3832692747285,6.2260809665724555,29.411995056818224,35.180843832930165,30.364476409184157,1274.7469047851112,36.14186932490422,1244.3832692747285
152,30.839708992929168,32.68244325080194,1347.6761941200446,6.238324625039509,35.32936376776577,37.189336813514224,1361.0055717699456,6.238324625039509,30.839708992929168,35.32936376776577,32.68244325080194,1347.6761941200446,37.189336813514224,1361.0055717699456
153,29.334860670037433,31.188726690979603,758.229687499004,6.223925674046896,35.23538985389331,37.11453181334015,779.8410684881883,6.2227190056720545,29.334860670037433,35.23538985389331,31.188726690979603,758.229687499004,37.11453181334015,779.8410684881883
154,30.937308566860345,32.333118997624794,487.6949336450956,6.2228667401590165,35.42283415299141,36.82488361664271,495.1548937152331,6.219393185138014,30.937308566860345,35.42283415299141,32.333118997624794,487.6949336450956,36.82488361664271,495.1548937152331
155,31.98303221134429,32.33111430736298,1070.0812222703973,6.238324625039509,35.396256548293096,35.76648356052155,1119.3778267008192,6.238324623505083,31.98303221134429,35.396256548293096,32.33111430736298,1070.0812222703973,35.76648356052155,1119.3778267008192
156,32.41609715289018,34.30646566456071,795.9180866852207,6.2215727973154475,35.28310430832109,37.2040209932903,830.2711384114943,6.223325656159163,32.41609715289018,35.28310430832109,34.30646566456071,795.9180866852207,37.2040209932903,830.2711384114943
157,33.50791867405413,34.79038114067098,928.5470255742971,6.220210209906439,35.32531431182942,36.62489643653445,940.0795349720619,6.216767371462131,33.50791867405413,35.32531431182942,34.79038114067098,928.5470255742971,36.62489643653445,940.0795349720619
158,32.6562514684417,33.73274608633735,1587.3015852570534,6.186156378005643,35.339359825307675,36.417733755978674,1564.1511357873678,6.20279194450294,32.6562514684417,35.339359825307675,33.73274608633735,1587.3015852570534,36.417733755978674,1564.1511357873678
159,30.815562715996865,32.219583743292354,1275.1446788000023,6.236440930345948,35.20337621543718,36.60755169391632,1255.4062552244766,6.2364375347171555,30.815562715996865,35.20337621543718,32.219583743292354,1275.1446788000023,36.60755169391632,1255.4062552244766
160,27.600009511382297,27.997330460852204,870.5752890526093,6.224908448845341,35.398641940299164,35.80456836732141,893.0640285312304,6.222119981294068,27.600009511382297,35.398641940299164,27.997330460852204,870.5752890526093,35.80456836732141,893.0640285312304
161,31.883596748743894,32.42130223645905,939.4860049071989,6.236230423467367,35.455442054034,36.006067927150205,955.076707736243,6.236230496827041,31.883596748743894,35.455442054034,32.42130223645905,939.4860049071989,36.006067927150205,955.076707736243
162,32.44627745363725,34.588339101581674,1490.64643792457,6.227900083649912,35.124328718135494,37.25994912991349,1478.1473771964068,6.232131009949723,32.44627745363725,35.124328718135494,34.588339101581674,1490.64643792457,37.25994912991349,1478.1473771964068
163,-669.8516372371498,-668.5088654485937,631.1109260989226,-358.79132651032796,35.30693709602696,36.80712845912673,1382.9011194019713,6.238324625030863,-669.8516372371498,35.30693709602696,-668.5088654485937,631.1109260989226,36.80712845912673,1382.9011194019713
164,31.43935684508678,31.682596272823073,790.8732947104888,6.232880505736129,35.33870514774822,35.575452030641245,795.24063333042,6.23285280044543,31.43935684508678,35.33870514774822,31.682596272823073,790.8732947104888,35.575452030641245,795.24063333042
165,25.08065751498724,25.497736501299645,1077.6400204072643,6.236414000695671,35.51519613029543,35.93712927552951,1081.811698611446,6.236221522681061,25.08065751498724,35.51519613029543,25.497736501299645,1077.6400204072643,35.93712927552951,1081.811698611446
166,31.500174701213837,33.27016487649896,1069.4207025630908,6.220486870278333,35.335910146886654,37.13612569462169,1103.1574904160066,6.226800404700513,31.500174701213837,35.335910146886654,33.27016487649896,1069.4207025630908,37.13612569462169,1103.1574904160066
167,29.258719813524845,31.142271509243585,969.8807059689152,6.1970362476858805,35.32336781217527,37.23314360722194,1030.3921856056681,6.214349720408261,29.258719813524845,35.32336781217527,31.142271509243585,969.8807059689152,37.23314360722194,1030.3921856056681
168,30.946199610829353,34.18153863648573,1350.3047229200602,6.224553962314773,35.01148431996504,38.29386856158575,1410.4673808912437,6.225506991564873,30.946199610829353,35.01148431996504,34.18153863648573,1350.3047229200602,38.29386856158575,1410.4673808912437
169,30.22278877560883,31.14433988700845,795.5971350143044,6.234385344595371,35.308654423138236,36.24603220693788,822.9373727533703,6.234224524226644,30.22278877560883,35.308654423138236,31.14433988700845,795.5971350143044,36.24603220693788,822.9373727533703
